wavelength	P1	P2	P3	P4	P5	P6	P7	P8	P9
596	0.023345286	0.033460553	0.021586995	0.029773166	0.019050229	0.017410399	0.025685273	0.023468006	0.019217112
597	0.02324796	0.033298874	0.021486063	0.029651282	0.018947725	0.017327519	0.025571998	0.0233613	0.019134148
598	0.023145744	0.033127154	0.02138352	0.029533712	0.018843955	0.017242642	0.025455385	0.023253734	0.019052188
599	0.023039075	0.032950966	0.021278915	0.02941778	0.018737569	0.017155321	0.025335105	0.023143373	0.01896816
600	0.022930273	0.03277702	0.021173171	0.029300481	0.018629545	0.017066634	0.025215879	0.023030663	0.018880528
601	0.022817533	0.032612188	0.021067168	0.029182379	0.018521326	0.016979153	0.025097383	0.022918789	0.018788859
602	0.022698919	0.032446725	0.020960938	0.029058861	0.01841587	0.016893268	0.024977949	0.022804732	0.01869065
603	0.02257593	0.032276197	0.020855802	0.028928116	0.018314278	0.016807734	0.024856955	0.022685915	0.018583569
604	0.022449822	0.032109544	0.020753341	0.028790548	0.018214014	0.016719164	0.024735341	0.022563525	0.018467237
605	0.022317191	0.031946386	0.02065133	0.028648988	0.018114868	0.016628408	0.02460898	0.02243982	0.018344899
606	0.022178895	0.031783938	0.020548157	0.028502669	0.018016048	0.016536576	0.024477316	0.022313372	0.018216227
607	0.022040264	0.031616065	0.020442705	0.028347919	0.01791815	0.016442821	0.024340002	0.022180823	0.018078714
608	0.021900139	0.031443996	0.020333872	0.028180338	0.017817496	0.016348012	0.024195639	0.022042312	0.017938325
609	0.021756954	0.03126455	0.020221698	0.028003941	0.017713415	0.016252606	0.024043337	0.021897108	0.01780123
610	0.021612361	0.031072037	0.020106688	0.027823851	0.017608812	0.016154086	0.023883907	0.021745376	0.017670942
611	0.02146686	0.030875347	0.019983422	0.02763858	0.017499685	0.016051008	0.023719874	0.021587742	0.017544681
612	0.021321404	0.030667672	0.019849564	0.027451665	0.017385453	0.015945373	0.023548847	0.021427439	0.017417742
613	0.021175216	0.030444634	0.019708855	0.027264302	0.017268021	0.015838311	0.023372485	0.021266591	0.017290955
614	0.021025118	0.030209301	0.019565907	0.027071951	0.017146973	0.015728855	0.02319607	0.021104133	0.017169439
615	0.020877256	0.029975479	0.019425212	0.026882653	0.017022766	0.015616051	0.023023695	0.020945985	0.017051337
616	0.020736049	0.029749545	0.01928826	0.026702872	0.016897945	0.015501951	0.022859361	0.020796809	0.016938601
617	0.02060069	0.0295294	0.019155125	0.026534071	0.016778207	0.015390159	0.022704442	0.020658562	0.016835105
618	0.020473507	0.029320132	0.019031348	0.026374009	0.016668174	0.015283696	0.022559866	0.020528385	0.016737648
619	0.020358715	0.029125432	0.018919185	0.026222836	0.016566759	0.015184861	0.022428396	0.020408141	0.016651138
620	0.0202589	0.028946749	0.018818864	0.026082835	0.016473631	0.015094434	0.022309066	0.020300403	0.016580359
621	0.020165291	0.028789787	0.018729041	0.025957703	0.016390477	0.015013339	0.022197788	0.020200207	0.016517079
622	0.020080347	0.028653107	0.018650064	0.025846394	0.016313917	0.014938387	0.022097266	0.020107067	0.016458634
623	0.020004571	0.028531286	0.018579327	0.025746218	0.016243838	0.014868268	0.022009531	0.020022954	0.016402325
624	0.019930571	0.028414021	0.01851021	0.025659161	0.016183082	0.014810203	0.021928363	0.019949348	0.016344677
625	0.019856561	0.028304935	0.018443973	0.025585318	0.016129267	0.01476067	0.021855174	0.019883591	0.016288648
626	0.01978172	0.028212068	0.018384683	0.025523865	0.016080275	0.014717762	0.021791748	0.019825579	0.016235902
627	0.019708733	0.028139849	0.018333161	0.025476498	0.016035627	0.014682497	0.021736713	0.019779584	0.016181408
628	0.019644475	0.028086394	0.018289817	0.025440878	0.016002528	0.014654965	0.021695088	0.019742852	0.016130549
629	0.01958961	0.028047382	0.018254983	0.025411562	0.015981001	0.0146332	0.021664932	0.019711221	0.016086362
630	0.0195406	0.028019523	0.018227233	0.025382533	0.015965563	0.014612318	0.021637262	0.019680176	0.016045949
631	0.019493657	0.027995591	0.018194139	0.025349091	0.015944679	0.014587895	0.0216072	0.019646182	0.01600963
632	0.019442751	0.027960734	0.018152481	0.025302395	0.01591164	0.014554574	0.021568265	0.01960584	0.01597007
633	0.019381472	0.027901566	0.018101696	0.025233485	0.015864907	0.014507622	0.021511891	0.019553119	0.015917372
634	0.019311158	0.027809573	0.018037308	0.025138286	0.015798502	0.014445165	0.021435705	0.01948506	0.015856848
635	0.019225239	0.02768453	0.017958167	0.025017554	0.015717653	0.014371147	0.021336353	0.019400806	0.015783836
636	0.019116327	0.027527792	0.017860092	0.024872021	0.015624392	0.014286885	0.021212101	0.019299217	0.015696427
637	0.018986723	0.027340442	0.017740293	0.02470103	0.015508509	0.01418494	0.021064867	0.019177573	0.015598139
638	0.018838674	0.027127356	0.017602639	0.024510913	0.015371229	0.014070565	0.020892824	0.019038501	0.015485659
639	0.018674237	0.026894124	0.017453791	0.024302992	0.015222486	0.013947546	0.020700721	0.01888677	0.015356146
640	0.018498644	0.026648538	0.017300565	0.024078193	0.015075407	0.01381462	0.020498761	0.018725177	0.015213576
641	0.018311378	0.026398702	0.017145495	0.023843235	0.014925773	0.013673691	0.020285611	0.01855219	0.01507331
642	0.018119339	0.026144973	0.016985181	0.023601101	0.014770798	0.013526877	0.020063929	0.018371425	0.014932408
643	0.01792899	0.025884238	0.016816099	0.023353266	0.014612933	0.013376324	0.019838908	0.01818741	0.014784198
644	0.01773336	0.02561439	0.016649426	0.02310043	0.014458851	0.013223604	0.019615304	0.018004255	0.014635716
645	0.01753958	0.025338483	0.016484349	0.022847392	0.014307899	0.013074089	0.019397428	0.017824804	0.014492864
646	0.017355061	0.025069546	0.016320357	0.022600518	0.014160941	0.012932815	0.019187043	0.017650278	0.014359315
647	0.017182975	0.024824513	0.016168705	0.022364736	0.014023639	0.012802279	0.018984922	0.017483604	0.014230601
648	0.017021418	0.024595664	0.016028789	0.022144646	0.013892387	0.012681588	0.018796482	0.017326794	0.014108674
649	0.01687308	0.024382481	0.015898903	0.021945267	0.013767785	0.012571492	0.018627163	0.017182265	0.0139982
650	0.016743466	0.024195533	0.015781934	0.021773662	0.013659819	0.012477159	0.018478408	0.017053208	0.01389741
651	0.016629432	0.024031119	0.015679344	0.021624943	0.013567381	0.012395307	0.0183536	0.016941708	0.01380266
652	0.01652707	0.023883019	0.015586059	0.021489545	0.01348385	0.012318836	0.018244536	0.016841611	0.013712953
653	0.016431863	0.023743797	0.01549397	0.021362383	0.013399771	0.012241959	0.018135622	0.016742844	0.013631891
654	0.016333587	0.023595723	0.015398908	0.021237139	0.013316698	0.012160048	0.018021378	0.016647235	0.01354814
655	0.01622872	0.023430575	0.015295836	0.02110171	0.013228414	0.012070843	0.017898823	0.01654737	0.013453323
656	0.016110214	0.023246545	0.015183614	0.020947915	0.013130026	0.011973662	0.017763754	0.016434291	0.013351576
657	0.015980327	0.023040574	0.015059226	0.020775597	0.013018218	0.011870479	0.017612381	0.016308405	0.013246591
658	0.015838639	0.022820236	0.014925723	0.020585454	0.012896297	0.011760012	0.017439326	0.016169407	0.013134097
659	0.01568403	0.022592471	0.014788515	0.020377869	0.012768443	0.011640496	0.017245363	0.016018915	0.013010974
660	0.01551846	0.022350819	0.014646847	0.020155889	0.012634535	0.011513766	0.017041819	0.015861192	0.012879332
661	0.015350887	0.022108237	0.014501387	0.019931607	0.012501117	0.011390745	0.016837461	0.015701001	0.012749943
662	0.0151889	0.021877714	0.014356354	0.019711139	0.012373684	0.011276191	0.016640088	0.015544615	0.012627652
663	0.015034205	0.021659525	0.014217449	0.019495847	0.012249685	0.011166953	0.016454123	0.015397566	0.012509496
664	0.014890262	0.02145782	0.014085982	0.019288873	0.012128921	0.011059155	0.016275379	0.015258356	0.012396705
665	0.014758677	0.021275426	0.013963921	0.019094655	0.012016184	0.010954113	0.016104469	0.015129855	0.012294125
666	0.014637395	0.021112292	0.013855259	0.018918344	0.011915978	0.010856783	0.01594754	0.015017294	0.01220582
667	0.014532022	0.020972029	0.013760513	0.018755531	0.011819967	0.010771453	0.015810292	0.014916889	0.012124867
668	0.014441334	0.020849633	0.013679492	0.018609776	0.01173239	0.010700491	0.015693477	0.01482926	0.012056454
669	0.014359708	0.020745483	0.013613543	0.018487842	0.011661898	0.010643576	0.015595753	0.01475668	0.012007326
670	0.014289909	0.020672076	0.013560953	0.018391064	0.011609321	0.010597644	0.015516936	0.014696265	0.011971079
671	0.014232467	0.020618707	0.013523165	0.018314643	0.01156932	0.010561709	0.015452643	0.014648699	0.011943537
672	0.014190055	0.020579557	0.013498178	0.01825559	0.011539528	0.010535333	0.0154045	0.014615338	0.011924902
673	0.014163667	0.020556895	0.013481274	0.018218135	0.011523328	0.010521269	0.015374581	0.014596523	0.0119183
674	0.014145851	0.020549225	0.013474469	0.018199712	0.011520002	0.010520153	0.015359107	0.014591659	0.011921147
675	0.014139556	0.020556344	0.013480938	0.018197102	0.011528842	0.010526787	0.015357398	0.014599684	0.011932104
676	0.014151099	0.020579744	0.013500933	0.018211041	0.011547861	0.010537564	0.015369073	0.014617832	0.011953148
677	0.014180874	0.020627896	0.013536181	0.0182464	0.011581169	0.010559906	0.015399638	0.014651765	0.011987074
678	0.01422887	0.020698982	0.013584349	0.018306892	0.01162654	0.010595746	0.0154492	0.014702892	0.012032886
679	0.014293894	0.020791571	0.013646599	0.018394992	0.011682456	0.010646122	0.015519644	0.01477125	0.012088415
680	0.014378383	0.020910351	0.013726999	0.018512109	0.011756795	0.010714463	0.015617809	0.014857671	0.012157818
681	0.014493208	0.02107201	0.013833667	0.018675877	0.011859681	0.01080536	0.015752554	0.014968119	0.012252504
682	0.014649735	0.02129592	0.013975826	0.018902366	0.011996689	0.010927591	0.015937289	0.015112254	0.012379893
683	0.01485609	0.021585825	0.014163155	0.019201658	0.012170619	0.011093861	0.016185383	0.015303454	0.012543173
684	0.015119445	0.02194851	0.014402777	0.019584973	0.012392685	0.011306037	0.016507507	0.015545286	0.012747453
685	0.015441531	0.022398171	0.014698375	0.020060316	0.012669601	0.011568799	0.016909824	0.01584456	0.012997925
686	0.01581981	0.022942565	0.015054193	0.020631251	0.01300032	0.011889395	0.017390888	0.016207079	0.013298389
687	0.016267884	0.023582556	0.015474944	0.02129855	0.013387172	0.012264617	0.017959964	0.016634002	0.013652985
688	0.016798998	0.024332704	0.01596844	0.022068874	0.013838612	0.012700221	0.018628162	0.017137104	0.01406922
689	0.017425009	0.025218934	0.016548477	0.022959048	0.014368737	0.01321284	0.019408091	0.017735661	0.014560072
690	0.018161227	0.026257226	0.017228696	0.02398144	0.014987934	0.013813885	0.020304848	0.018441514	0.015138059
691	0.01902276	0.027476601	0.018025642	0.025150314	0.015706459	0.014513837	0.021336092	0.019274323	0.015816925
692	0.020020453	0.028902813	0.018955034	0.026472771	0.01653893	0.015321923	0.022518571	0.020249112	0.016611836
693	0.021168349	0.03055254	0.020027444	0.02796296	0.017503692	0.016247183	0.023863734	0.021378633	0.017545346
694	0.022480191	0.032439407	0.02125486	0.029634217	0.018602328	0.017303607	0.025386204	0.022677027	0.018628074
695	0.02396053	0.034576145	0.022643556	0.03149108	0.019842064	0.018499039	0.027096173	0.024152791	0.019862209
696	0.025604876	0.036964042	0.024194922	0.033533343	0.021235068	0.019829664	0.028989608	0.02580529	0.021247643
697	0.027405277	0.039593131	0.02590258	0.035756961	0.022770847	0.021293693	0.03105765	0.027636496	0.022783147
698	0.029349301	0.042443993	0.02775361	0.038138646	0.024437254	0.02288111	0.033287568	0.029631411	0.02445768
699	0.031425721	0.045490627	0.029733485	0.040656071	0.026224031	0.024576548	0.035667222	0.031768153	0.026257363
700	0.033607431	0.048697885	0.031813117	0.043286682	0.028110792	0.026357583	0.03816554	0.034025891	0.028159221
701	0.035876582	0.052038868	0.03397952	0.046011678	0.03008671	0.028213044	0.040764206	0.036388582	0.03014861
702	0.038216636	0.055488307	0.036218708	0.048814328	0.032137913	0.030132122	0.043445563	0.038838096	0.032213301
703	0.040614669	0.059030427	0.038510204	0.051683317	0.034245679	0.032100693	0.046197624	0.041361479	0.034344014
704	0.043054261	0.062642594	0.040848571	0.054596669	0.036399073	0.034107149	0.049005365	0.043943711	0.036529279
705	0.045527038	0.066316318	0.043231556	0.057545371	0.03859693	0.036149708	0.05186167	0.046575568	0.0387671
706	0.048038017	0.070061125	0.045662041	0.06054251	0.040840395	0.038236194	0.05477142	0.049261559	0.04106143
707	0.0505992	0.073893213	0.04814848	0.063600529	0.043145208	0.040372228	0.057747418	0.052016725	0.043413144
708	0.053227909	0.077844686	0.050708283	0.066742676	0.045531126	0.042573824	0.060811316	0.054860408	0.045840612
709	0.055938704	0.081934096	0.053358329	0.069989723	0.04800447	0.044856713	0.063979469	0.057806068	0.048363438
710	0.058739436	0.086172849	0.056108916	0.073343887	0.050574634	0.04722758	0.067263958	0.060858698	0.05098438
711	0.061620556	0.090547259	0.058957894	0.076806511	0.053241468	0.04967893	0.070659177	0.064015709	0.053699626
712	0.064571261	0.095039581	0.061898522	0.080379029	0.056003497	0.052203153	0.074150792	0.067275775	0.056506456
713	0.067634796	0.09970976	0.064972936	0.08409906	0.058907058	0.054840022	0.07777636	0.070682923	0.059446064
714	0.070871763	0.104656291	0.068235559	0.088031467	0.062012882	0.057639307	0.081603284	0.074298831	0.062574422
715	0.074341253	0.109979729	0.07174369	0.092251393	0.065377087	0.060648401	0.085711077	0.078190635	0.065949559
716	0.078047572	0.115697447	0.075513961	0.096773553	0.069005178	0.063872298	0.090125324	0.082372968	0.069578891
717	0.081958037	0.121772246	0.079514378	0.101566808	0.072863189	0.06728984	0.09481791	0.086811782	0.073435991
718	0.086043923	0.128162072	0.083711567	0.106597926	0.076924143	0.070878026	0.099756965	0.091468796	0.077494564
719	0.09031634	0.13488053	0.088117728	0.111877893	0.081201906	0.074642965	0.104953573	0.096352684	0.081760821
720	0.09479739	0.141988458	0.09276788	0.11744602	0.085732925	0.078611672	0.11044022	0.101498457	0.086265432
721	0.099498496	0.149504812	0.097672166	0.12332449	0.090529492	0.0827927	0.116234827	0.106922582	0.091030454
722	0.104381309	0.157361188	0.102793429	0.129469971	0.095555458	0.087150221	0.122296419	0.11258708	0.096021953
723	0.109424839	0.165531582	0.108127804	0.135867508	0.10080627	0.09167187	0.128609222	0.118479602	0.101225626
724	0.114639414	0.174042234	0.113685784	0.14253102	0.106304281	0.096370855	0.135173341	0.124613471	0.106661588
725	0.120076397	0.182986336	0.119516996	0.149519144	0.112110707	0.101291877	0.142043403	0.131047217	0.112384103
726	0.125781077	0.192452231	0.125670673	0.156893965	0.118280025	0.106468518	0.149293115	0.137837431	0.118438484
727	0.131768436	0.202476592	0.132159167	0.164686137	0.124824784	0.111908957	0.156956923	0.145003126	0.124841739
728	0.137985013	0.212981751	0.138926725	0.172837803	0.131684194	0.117563035	0.16498573	0.152486346	0.131543584
729	0.144356035	0.223850679	0.145898696	0.181254731	0.138777017	0.123366941	0.173291946	0.160199294	0.138470335
730	0.1508448	0.235022072	0.153042134	0.18989068	0.146075974	0.129292294	0.181825682	0.168091444	0.145588143
731	0.157464621	0.246517087	0.160375284	0.198764153	0.153604754	0.135348669	0.190598299	0.176188825	0.152910593
732	0.164228619	0.25836092	0.167912286	0.207897861	0.161383192	0.141541226	0.199622069	0.18452254	0.160451414
733	0.171123364	0.270521403	0.175621586	0.217276584	0.169392095	0.147843641	0.208875254	0.193070365	0.168203414
734	0.178104783	0.282926095	0.183459948	0.226840578	0.177585678	0.154221482	0.218306408	0.20178325	0.17612453
735	0.185172116	0.29557395	0.191430297	0.236583268	0.185963381	0.160673837	0.227912778	0.210659807	0.184207237
736	0.192322437	0.308458171	0.199517322	0.246498852	0.194518827	0.167186722	0.237677753	0.219692006	0.192447102
737	0.199545562	0.321569518	0.207704731	0.256575631	0.203241974	0.173751132	0.247594478	0.22887711	0.200835287
738	0.206816765	0.334867914	0.215961612	0.266777415	0.212101626	0.180338803	0.257635339	0.238181627	0.209336684
739	0.214098452	0.348284753	0.224236819	0.277047519	0.221043614	0.186908388	0.267745042	0.24754508	0.217898314
740	0.221342368	0.361723969	0.23246969	0.287317277	0.229998816	0.193414208	0.27786079	0.256907862	0.226462939
741	0.228491728	0.375086387	0.24060096	0.297511884	0.238906336	0.199808149	0.287907608	0.266200714	0.234970878
742	0.235507098	0.388297908	0.248590179	0.307577117	0.247724595	0.20605937	0.297825842	0.275370993	0.243376312
743	0.242366316	0.401297341	0.256402966	0.317470506	0.256410198	0.212142175	0.307574908	0.284387596	0.251638133
744	0.249064187	0.414068838	0.264034823	0.327188257	0.264951463	0.21805361	0.317146421	0.293245	0.259749427
745	0.255531614	0.426483163	0.271407628	0.336634864	0.273264472	0.223734973	0.32644226	0.301847203	0.267634036
746	0.26175913	0.438499454	0.278506785	0.345779756	0.281322533	0.229183535	0.335434802	0.310167325	0.275272072
747	0.267739166	0.450094685	0.285319291	0.354602676	0.289104502	0.234390654	0.344102133	0.31818981	0.282643151
748	0.273462871	0.461243306	0.291834973	0.363082978	0.296591191	0.239347339	0.352428828	0.325898775	0.289727685
749	0.278915883	0.471915584	0.298040906	0.371193125	0.303760749	0.244050048	0.360398193	0.333276655	0.296506767
750	0.284087154	0.482078559	0.30392297	0.37890501	0.310589913	0.248486516	0.367983133	0.340300019	0.30294952
751	0.288991073	0.491759721	0.309481748	0.38622034	0.317087383	0.252661818	0.37518712	0.346973306	0.309069982
752	0.293612015	0.50092616	0.314693874	0.393125128	0.323223049	0.2565665	0.381989961	0.353279346	0.31485282
753	0.297867376	0.50942009	0.319488692	0.399559045	0.328886845	0.260139307	0.388317807	0.359135295	0.3201933
754	0.301649415	0.516986985	0.323830081	0.405463358	0.33394801	0.263344572	0.394069037	0.364423124	0.324954295
